50,21,111.183,1.08
50,22,89.3369,9.91
50,25,26.7,3.21
50,39,58.9446,5.34
50,47,67.59,2.53
50,48,77.8894,9.34
50,52,84.4689,3.83
50,56,21.3889,9.79
50,58,77.1908,3.43
50,62,108.457,8.71
50,67,82.7478,7.36
50,76,95.0835,5.6
50,79,121.991,8.12
50,82,41.3116,9.38
50,90,102.919,5.5
50,97,85.05,5.65
51,13,81.3132,5.74
51,14,56.9742,1.78
51,15,77.5,8.18
51,18,47.8611,7.07
51,20,90.7929,5.13
51,21,38.5459,9.64
51,52,44.6866,7.96
51,60,57.7496,1.94
51,67,78.9308,8.88
51,74,55.5818,3.16
51,82,77.9203,6.46
51,97,74.7522,1.25
52,10,70.9254,1.55
52,13,26.721,6.65
52,14,43.1,0.21
52,15,48.4555,0.68
52,18,105.065,1.39
52,20,20.98,8.44
52,21,77.3745,6.63
52,39,58.8552,3.81
52,50,44.3589,5.45
52,51,39.1866,7.77
52,58,35.5307,9.93
52,60,121.471,1.84
52,67,108.455,0.94
52,74,31.8652,2.09
52,82,97.9494,0.8
52,90,42.1089,9.03
52,97,63.3738,1.03
53,1,99.6403,2.93
53,2,90.2954,1.51
53,3,51.8888,0.72
53,4,47.2367,3.11
53,7,55.7668,5.99
53,12,126.657,1.72
53,19,107.543,5.04
53,23,74.0028,3.83
53,24,36.9601,4.1
53,27,16.5662,3.09
53,33,99.9783,6.1
53,35,113.644,7.99
53,38,10.3123,4.96
53,43,72.9561,8.58
53,44,72.8071,4.67
53,46,60.6338,6.71
53,47,117.12,4.38
53,48,59.9003,8.25
53,54,41.1768,8.16
53,58,88.1928,7.79
53,60,55.3386,4.63
53,61,62.3432,4.53
53,64,19.0014,0.2
53,66,79.5403,3.05
53,68,27.619,2.12
53,70,103.047,0.8
53,75,42.74,3.7
53,78,68.2009,3.46
53,80,118.088,1.11
53,81,61.0954,9.69
53,88,85.7924,1.66
53,89,83.8591,0.42
53,91,98.5122,1.67
53,96,60.0785,4.66
54,2,36.8594,3.55
54,7,68.97,1.03
54,23,105.852,9
54,24,117.031,4.9
54,31,68.551,7.44
54,33,69.1618,0.54
54,34,75.173,7.62
54,35,93.414,4.83
54,42,77.32,3.66
54,53,54.3668,3.5
54,59,63.0286,0.34
54,63,41.3503,7.59
54,64,83.4018,3.11
54,65,89.9417,1.56
54,66,101.059,0.2
54,70,87.1006,8.14
54,72,83.111,5.72
54,77,101.642,2.51
54,80,12.3358,8.26
54,81,120.085,0.97
54,84,49.6161,2.41
54,88,91.1068,2.31
54,89,60.863,9.9
54,92,114.169,4.87
54,94,96.2416,5.44
54,96,66.0321,1.86
55,1,122.706,5.08
55,9,91.0423,1.3
55,17,110.559,0.99
55,23,31.0782,2.98
55,24,50.038,6.13
55,26,20.7228,5.52
55,28,43.0303,7.33
55,29,71.3989,0.09
55,37,70.2903,2.48
55,40,56.6139,8.34
55,42,112.383,6.1
55,43,104.357,8.44
55,46,26.4906,1.32
55,49,86.264,3.09
55,61,70.2007,8.72
55,63,82.8316,6.07
55,69,65.864,1.46
55,70,18.3929,5.52
55,78,61.3552,7.28
55,81,28.8528,4.21
55,84,31.1374,6.66
55,89,84.0203,8.78
55,96,63.0051,4.8
56,3,29.3258,6.63
56,10,100.891,6.98
56,12,112.173,5.7
56,15,74.6278,5.62
56,20,66.5317,6.13
56,21,83.5568,8.02
56,22,22.7899,7.24
56,25,29.2222,1.22
56,39,91.6961,4.07
56,47,90.7602,1.25
56,48,96.7115,5.7
56,50,58.3889,8.65
56,58,26.0574,8.99
56,60,57.8989,6.69
56,62,48.2258,6.35
56,67,30.5163,3.7
56,75,92.2546,2.3
56,76,34.1336,7.95
56,79,30.3707,0.81
56,82,94.9785,9.2
56,90,20.8324,7.56
56,91,109.692,9.68
56,97,35.1528,7.49
57,6,60.8331,5.16
57,30,92.3011,4.15
57,32,46.6337,8.2
57,33,76.5648,8.47
57,41,98.2685,6.81
57,59,69.8393,9.21
57,71,52.4737,2.29
57,77,98.2316,8.51
57,83,74.5923,8.54
57,86,79.8754,0.19
57,88,112.044,2.35
57,98,100.849,7.11
58,4,31.2255,7.94
58,10,77.0393,2.29
58,13,93.1916,3
58,15,76.9072,5.58
58,19,35.0217,8.4
58,20,55.6722,1.61
58,21,87.4167,3.11
58,22,68.1178,0.5
58,27,27.8531,1.08
58,38,56.5901,6.94
58,39,41.0286,5.28
58,44,30.1832,2.88
58,47,55.9955,3.31
58,48,113.294,3.84
58,50,113.391,7.6
58,52,49.5507,0.73
58,53,35.8928,5.63
58,56,89.1774,0.21
58,60,28.8582,9.86
58,67,41.0871,3.83
58,68,108.458,9.05
58,75,73.1318,8.38
58,76,92.6058,9.05
58,82,82.89,9.12
58,88,68.4143,8.61
58,90,79.4289,7.02
58,91,118.405,8.55
58,97,68.8443,7.72
59,2,49.183,6.5
59,6,112.979,1.05
59,7,88.2868,6.04
59,30,81.0095,3.16
59,31,22.6938,1.86
59,32,54.3591,7.34
59,33,104.25,2.69
59,34,56.6651,9.98
59,41,95.5937,6.62
59,44,53.8551,7.42
59,54,80.4086,7.25
59,57,82.4293,9.33
59,64,97.447,9.64
59,65,62.3422,9.76
59,66,41.4594,3.3
59,71,87.1555,0.07
59,72,103.507,9.61
59,77,25.4378,7.42
59,83,65.3831,6.43
59,86,65.4776,0.85
59,88,67.158,1
59,92,126.093,0.01
59,94,111.918,2.89
59,98,44.4122,8.96
60,4,96.4806,8.36
60,10,77.4029,8.71
60,13,16.3411,9.97
60,15,41.9561,5
60,18,97.798,1.43
60,19,31.7336,1.34
60,20,114.933,2.8
60,21,103.41,8.05
60,22,107.118,6.05
60,27,67.2212,8.08
60,32,105.216,3.1
60,44,20.6983,4.3
60,47,36.3015,0.65
60,48,54.5233,4.84
60,51,121.87,7.83
60,52,55.5612,6.58
60,53,107.369,7.24
60,56,127.879,8.85
60,58,87.4382,3.89
60,67,55.6183,3.87
60,68,16.9123,5.65
60,75,85.8013,7.1
60,82,36.1086,0.14
60,88,53.7599,0.87
60,90,101.82,7.67
60,97,89.7501,2.21
61,1,23.2343,4.93
61,2,74.8695,1.92
61,3,95.58,7.87
61,4,60.8432,2.65
61,12,110.41,4.09
61,19,70.0547,8.94
61,22,41.2697,1.57
61,24,48.5147,9.11
61,26,107.429,8.68
61,27,83.4203,7.84
61,28,39.0948,8.2
61,38,106.12,6.31
61,40,86.6243,7.14
61,43,92.18,8.06
61,46,61.5282,9.66
61,47,96.4425,9.11
61,48,40.4707,0.31
61,53,83.8632,3.69
61,55,121.611,1.32
61,66,38.4707,0.93
61,70,55.93,2.63
61,75,58.3191,7.31
61,76,82.0511,4.71
61,78,85.288,6.71
61,81,14.2167,9.4
61,89,30.631,1.25
61,91,54.5364,3.02
61,96,112.64,9.47
62,0,113.247,8.27
62,8,26.9465,8.5
62,11,86.7143,1.33
62,25,45.6121,9.56
62,50,54.1772,5.69
62,56,83.6958,6.86
62,73,33.8428,0.16
62,76,72.0074,9.47
62,79,87.79,1.2
62,85,26.0154,4.04
62,93,102.939,6.72
63,7,79.9048,2.83
63,9,100.327,8.83
63,16,23.2625,7.25
63,23,41.7712,8.69
63,29,98.6791,9.05
63,35,116.607,1.29
63,36,114.579,1.93
63,37,81.5958,8.7
63,42,93.0723,1.3
63,45,51.3606,1.79
63,49,88.0194,4.93
63,54,100.11,5.97
63,55,92.2716,8.27
63,69,85.7711,8.22
63,70,37.9625,6.6
63,78,100.119,6.58
63,80,90.0555,1.06
63,84,66.9923,7.05
63,87,56.1611,7.82
63,89,54.845,5.59
63,95,33.9511,6.23
63,96,115.169,7.96
64,1,115.111,6.55
64,2,77.3911,6.7
64,4,51.8808,8.09
64,7,27.034,9.55
64,19,62.8459,3.96
64,23,94.7554,4.46
64,24,51.0143,6.21
64,27,70.858,1.58
64,30,113.404,1.14
64,31,35.8321,5.77
64,33,42.2599,0.62
64,34,118.431,7.56
64,35,46.2545,5.61
64,38,90.0038,8.85
64,44,75.9513,7.09
64,53,112.621,7.04
64,54,15.0418,6.99
64,59,45.327,5.02
64,65,127.669,5.75
64,66,59.57,5.15
64,70,46.7772,3.61
64,72,19.13,2.51
64,75,126.296,5.82
64,77,70.2725,6.16
64,80,44.1647,9.31
64,81,26.7103,2.69
64,84,37.3891,5.32
64,88,29.3363,1.9
64,89,52.45,0.46
64,96,33.7884,9.81
65,7,61.6332,1.08
65,31,106.649,4.71
65,33,38.7562,4.12
65,34,111.445,0.2
65,35,110.223,4.31
65,41,74.4704,6.63
65,54,69.8617,8.48
65,59,115.142,1.27
65,64,86.8889,6.77
65,71,76.1815,8.31
65,72,46.0012,6.41
65,77,43.1223,9.53
65,80,121.192,8.3
65,92,11.0428,9.7
65,94,94.5161,5.71
66,1,82.8794,3.35
66,2,74.4431,3.4
66,4,117.096,1.91
66,7,44.3817,1.33
66,19,77.0076,4.44
66,23,101.183,0.98
66,24,97.9317,0.61
66,27,36.8437,7.26
66,30,92.5762,4.33
66,31,96.655,6.36
66,33,56.9303,7.15
66,34,83.364,0.69
66,35,32.1645,1.54
66,38,111.719,8.69
66,44,51.1612,4.8
66,46,96.1512,7.79
66,53,89.3303,8.24
66,54,30.9988,9.74
66,59,43.4194,5.76
66,61,93.1907,5.79
66,64,28.72,3.76
66,68,65.932,1.84
66,70,122.97,6.81
66,72,33.62,3.3
66,75,36.247,3.7
66,80,74.6609,0.83
66,81,42.1745,9.48
66,88,17.57,8.1
66,89,52.9929,7.55
66,96,91.1078,2.83
66,98,74.9389,4.72
67,10,90.8582,7.55
67,13,99.6033,8.87
67,14,52.3699,6.64
67,15,10.3861,5.41
67,18,34.4029,5.4
67,19,127.806,9.78
67,20,42.8016,0.58
67,21,96.8182,6.9
67,22,109.342,4.77
67,39,75.6,0.6
67,47,48.9694,8.5
67,48,39.5422,7.68
67,50,64.6278,8.15
67,51,119.261,6.92
67,52,40.6345,4.63
67,56,50.6663,8.66
67,58,107.477,8.12
67,60,89.2983,3
67,68,69.79,2.72
67,82,47.8968,4.25
67,90,10.8595,1.1
67,97,36.113,2.4
68,1,88.0808,4.14
68,2,65.7297,9.09
68,4,91.864,3.43
68,10,112.251,5.08
68,13,90.3161,3.3
68,15,99.76,2.06
68,19,10.801,1.52
68,21,28.3965,9.48
68,22,60.9995,4.14
68,27,24.0207,8.34
68,32,111.415,6.23
68,33,39.3579,7.03
68,38,101.807,9.75
68,44,52.3254,0.6
68,47,32.8091,8.83
68,48,102.084,6.06
68,53,26.289,5.84
68,58,98.868,8.93
68,60,50.8523,1.89
68,66,53.162,8.25
68,67,33.73,0.29
68,75,18.1478,3.68
68,81,121.76,2.81
68,88,24.8008,1.5
68,90,100.395,1.87
68,91,86.3164,2.73
68,97,23.3415,4.71
69,9,95.4269,7.07
69,16,70.1836,4.57
69,17,45.4027,2.36
69,23,47.9253,7.72
69,26,16.5002,3.42
69,28,106.727,0.61
69,29,47.2842,9.88
69,36,55.1274,3.4
69,37,19.2658,1.21
69,42,51.1124,5.48
69,45,45.4385,2.56
69,46,116.81,8.63
69,49,66.06,2.28
69,55,69.044,7.42
69,63,53.6111,2.13
69,70,103.678,8.3
69,78,32.0062,3.64
69,84,103.975,0.4
69,87,119.022,9.81
69,89,35.2415,1.46
69,95,88.2899,8.73
69,96,80.2303,9.11
70,1,62.9616,8.1
70,2,67.9845,0.26
70,7,73.0537,3.25
70,9,88.301,4.77
70,17,45.3566,1.07
70,23,30.6111,3.39
70,24,109.751,7.43
70,26,114.858,8.36
70,28,103.414,9.99
70,29,35.67,8.77
70,31,40.2007,3.07
70,35,27.69,3.15
70,37,121.718,4.33
70,38,61.923,3.15
70,42,15.0653,0.21
70,46,116.993,8.71
70,49,118.335,1.82
70,53,85.8772,1.14
70,54,109.471,8.23
70,55,103.413,7.93
70,61,36.3,2.84
70,63,26.9725,6.17
70,64,43.8072,5.66
70,66,119.62,9.84
70,69,103.688,4.73
70,72,87.6251,2.81
70,78,16.1861,8.34
70,80,51.7814,7.72
70,81,59.0373,4.1
70,84,94.39,2.78
70,89,91.3811,0.18
70,95,36.8503,2.62
70,96,96.2903,3.99
71,6,122.37,4.11
71,30,47.74,6.73
71,31,31.2699,8.57
71,33,110.109,6.89
71,34,89.8199,3.37
71,41,100.212,2.8
71,57,85.7037,5.25
71,59,77.2055,2.38
71,65,113.302,2.37
71,72,121.535,7.56
71,77,32.6654,3.95
71,83,58.973,1.53
71,86,24.4574,5.98
71,92,69.4018,5.27
71,94,79.12,0.75
71,98,116.334,2.93
71,99,58.9955,8.52
72,2,92.0207,3.95
72,7,49.154,2.76
72,23,42.7448,8.88
72,24,46.9447,0.43
72,31,94.5084,9.9
72,33,65.4131,2.74
72,34,48.6046,7.28
72,35,89.8103,0.04
72,42,34.2679,5.77
72,54,99.821,0.02
72,59,61.0065,4.25
72,64,32,2.53
72,65,25.9212,1.65
72,66,74.28,2.3
72,70,90.0751,1.66
72,71,31.6347,4.25
72,77,117.378,4.96
72,80,60.728,3.49
72,84,36.8617,3.7
72,88,63.0848,9.04
72,92,104.86,3.14
72,94,102.271,9.4
72,96,33.7894,3.94
73,0,117.671,8.78
73,3,117.928,3.43
73,5,28.234,0.53
73,8,85.7423,8.33
73,11,94.7647,0.72
73,12,62.4522,9.86
73,25,40.2229,4.56
73,28,82.8968,7.37
73,40,18.1414,4.18
73,43,50.6895,6.38
73,62,104.503,9.69
73,76,77.5391,5.12
73,79,38.1409,7.2
73,85,34.0714,7.56
73,93,97.6454,2.2
74,13,44.3035,6.04
74,14,26.1619,8.25
74,18,27.2426,6.83
74,20,35.9829,4.2
74,21,123.231,5.36
74,32,43.3729,8.66
74,51,30.1418,1.47
74,52,26.5652,3.78
74,97,98.5325,9.08
75,1,40.7662,1.73
75,2,69.005,9.16
75,3,20.3937,2.59
75,4,50.6046,3.68
75,10,86.3607,2.55
75,12,52.4296,9.92
75,13,86.0549,6.26
75,19,94.96,6.3
75,21,122.935,2.48
75,22,52.7769,6.81
75,24,19.9077,1.81
75,27,93.7523,5.14
75,33,119.625,4.43
75,38,79.3495,7.21
75,43,100.233,6.02
75,44,43.29,9.7
75,46,91.0094,8.8
75,47,53.86,2.7
75,48,19.2785,3.14
75,53,17.38,1.18
75,56,38.4846,1.14
75,58,88.7918,7.49
75,60,101.511,0.59
75,61,22.2291,8.95
75,64,119.546,0.44
75,66,27.347,3.28
75,68,106.568,4.97
75,76,96.3531,2.72
75,81,72.8536,5.6
75,88,61.8617,1.13
75,90,35.0294,9.75
75,91,85.2522,9.37
75,96,96.7103,9.69
75,97,38.3188,9.94
76,1,84.6443,1.97
76,3,109.2,5.57
76,8,72.8025,5.75
76,10,120.117,1.07
76,11,110.11,3.89
76,12,44.3378,2.93
76,22,73.3854,9.3
76,25,119.988,6.58
76,27,76.1103,5.2
76,38,29.7458,3.67
76,39,69.0843,6.28
76,43,100.802,5.94
76,47,50.8961,9.16
76,48,66.0511,8.1
76,50,45.1835,4.43
76,56,15.0136,8.74
76,58,106.856,6.2
76,61,68.6411,6.56
76,62,86.1574,4.42
76,73,45.0991,1.81
76,75,92.7231,1.18
76,79,39.7409,6.17
76,90,32.5807,1.53
76,91,28.4355,4.76
76,93,43.4133,9.1
77,6,71.0289,1.06
77,7,49.0865,0.29
77,30,23.3673,4.93
77,31,49.7331,9.36
77,33,78.0907,5.35
77,34,73.5988,8.11
77,35,127.038,7.25
77,41,77.3317,5.45
77,54,86.2822,9.79
77,57,32.5416,4.97
77,59,105.918,8.18
77,64,82.3325,3.39
77,65,46.4723,0.17
77,71,63.9754,4.15
77,72,76.6983,1.66
77,80,101.693,3.93
77,92,69.8415,2.15
77,94,95.0367,0.28
77,98,78.8312,0.72
77,99,108.303,7.15
78,1,121.223,6.97
78,2,57.78,7.21
78,3,65.5968,3.09
78,9,16.0764,5.07
78,12,54.5603,2.53
78,17,27.0794,8.01
78,23,76.1617,9.73
78,24,111.5,2.11
78,26,65.5569,9.85
78,27,73.8462,1.87
78,28,54.5168,3.03
78,29,60.0227,1.27
78,37,25.2529,3.55
78,38,110.309,9.3
78,40,101.177,4.72
78,42,47.4342,3.87
78,43,85.1349,8.75
78,46,83.2866,2.95
78,49,19.5021,7.26
78,53,97.4409,1.77
78,55,55.1752,1.6
78,61,32.168,7.54
78,63,60.0294,8.22
78,69,35.9762,8.27
78,70,92.9361,2.95
78,81,61.6109,6.62
78,84,102.759,5.95
78,89,59.2202,8.2
78,96,100.7,6.49
79,0,39.0913,7.3
79,8,87.3574,0.99
79,11,109.555,9.95
79,22,90.8462,5.77
79,25,98.6561,2.15
79,48,91.0479,7.97
79,50,51.4608,6.34
79,56,55.4507,4.26
79,62,12.41,7.94
79,73,101.891,0.58
79,76,111.201,4.08
79,85,50.8297,9.88
79,93,84.8355,6.56
80,2,100.231,5.64
80,7,103.99,8.86
80,23,60.7323,5.79
80,24,98.3736,6.86
80,31,22.31,0.86
80,33,35.33,7.09
80,34,71.0622,0.28
80,35,70.24,3.19
80,42,117.485,0.2
80,53,88.9679,4.87
80,54,72.0758,0.47
80,63,83.4255,0.47
80,64,78.2547,2.55
80,65,104.012,8.11
80,66,67.4209,2.29
80,70,110.491,5.3
80,72,68.128,2.97
80,77,76.1329,3.58
80,84,35.3184,7.38
80,89,113.254,6.11
80,94,44.3168,4.3
80,95,55.6822,8.4
80,96,47.9217,5.97
81,1,87.3561,6.36
81,2,40.3221,8.18
81,3,109.588,4.16
81,4,55.65,4.04
81,7,81.0308,9.7
81,12,90.3585,6.22
81,19,71.9313,9.58
81,22,31.3146,9.54
81,23,30.0694,3.49
81,24,34.0923,6.1
81,26,120.85,8.31
81,27,12.5354,1.05
81,28,66.4527,5.24
81,33,43.6519,1.16
81,38,91.6421,9.94
81,43,22.9414,2.29
81,44,70.3832,6.83
81,46,92.47,1.05
81,47,77.5707,9.12
81,48,44.6292,9.15
81,53,91.3954,8.73
81,54,94.5348,3.68
81,55,58.6628,0.94
81,61,17.5567,0.24
81,64,75.6903,2.77
81,66,34.1445,1.51
81,68,71.0297,3.34
81,70,25.4073,9.04
81,75,82.0436,1.44
81,78,51.6709,5.76
81,88,120.395,0.85
81,89,112.83,4.72
81,91,115.938,2.04
81,96,22.7994,2.21
82,10,67.0493,4.38
82,13,107.302,7.02
82,14,105.492,0.26
82,15,41.5101,8.47
82,20,53.2416,4.49
82,21,24.8655,5.64
82,22,62.0288,8.58
82,39,17.3782,5.4
82,47,96.9799,6.76
82,48,126.96,4.03
82,50,70.2416,1.68
82,51,51.4703,3.1
82,52,109.559,4.88
82,56,75.7085,3.74
82,58,74.44,7.11
82,60,93.6086,5.12
82,67,60.9768,7.32
82,90,21.1942,8.13
82,97,42.6407,9.9
83,6,2.35607,5.83
83,30,55.7918,8.83
83,32,98.1429,5.18
83,33,89.2143,5.66
83,41,77.2948,2.86
83,57,81.0223,2.06
83,59,56.6131,0.62
83,71,71.053,0.21
83,86,54.4511,9.8
83,88,66.2686,8.58
83,98,62.7595,9.06
84,2,124.01,9.5
84,7,78.8896,0.71
84,9,56.9671,3.37
84,16,26.0665,4.96
84,23,75.2753,2.48
84,24,65.8699,4.71
84,26,103.483,5.78
84,29,104.881,5.77
84,31,46.47,7.52
84,34,94.5915,7.39
84,35,101.622,9.04
84,37,80.1931,6.85
84,42,36.4611,8.78
84,45,121.489,1.39
84,49,53.7154,0.19
84,54,40.8461,0.1
84,55,57.4174,8.15
84,63,8.87226,3.55
84,64,32.5091,3.17
84,69,99.615,1.84
84,70,79.17,2.83
84,72,69.5717,4.01
84,78,31.8794,9.97
84,80,92.8184,3.59
84,89,46.8214,1.93
84,95,63.51,0.59
84,96,98.1747,2.52
85,0,93.49,3.75
85,5,87.83,7.61
85,8,14.3595,5.72
85,11,101.179,5.59
85,25,107.956,4.54
85,62,86.4954,0.16
85,73,67.4314,2.31
85,79,40.6197,3.66
85,93,51.3711,6.03
86,6,82.8931,4.23
86,30,45.3371,5.11
86,32,104.125,3.34
86,41,95.7294,5.21
86,57,94.3254,3.21
86,59,120.708,6.24
86,71,119.937,0.29
86,83,47.2011,4.08
86,98,36.6943,5.13
87,9,44.4982,6.28
87,16,44.6803,9.15
87,29,85.9733,1.51
87,36,87.0726,5.96
87,37,96.6235,9.68
87,42,100.871,1.5
87,45,63.6522,9.64
87,49,57.6945,9.27
87,63,122.601,3.46
87,69,39.1517,6.98
87,95,87.3794,1.4
88,1,60.6358,1.53
88,2,46.9814,2.96
88,4,21.7412,4.68
88,6,44.2529,0.29
88,7,103.421,6.85
88,19,46.6429,7.58
88,24,93.7068,4.44
88,27,106.875,2.35
88,30,92.2776,6.44
88,31,78.6107,7.07
88,32,123.902,4.79
88,33,106.76,7.2
88,38,68.7682,4.98
88,44,87.7411,3.72
88,53,51.9724,2.87
88,54,51.2068,2.71
88,57,93.4739,9.82
88,58,53.9643,6.78
88,59,73.368,2.73
88,60,115.68,7.84
88,64,58.6563,0.69
88,66,87.96,2.63
88,68,96.7608,8.04
88,72,57.6548,2.58
88,75,56.4117,4.06
88,81,88.6651,5.95
88,83,36.5186,9.88
88,96,119.983,6.45
88,98,36.8191,7.34
89,1,62.3736,7.39
89,2,68.4686,8.82
89,7,76.3488,5.17
89,9,65.64,5.78
89,17,98.5668,6.67
89,23,32.7227,6.08
89,24,81.51,1.62
89,26,63.7436,3.46
89,27,66.9248,2.47
89,28,38.51,6.27
89,29,59.9161,5.99
89,35,95.8827,8.22
89,37,35.485,2.72
89,38,57.2325,8.62
89,42,110.215,3.52
89,43,70.98,9.34
89,46,47.0345,3.22
89,49,47.2142,1.02
89,53,55.8491,0.33
89,54,47.633,3.87
89,55,21.2903,8.84
89,61,56.031,5.04
89,63,83.085,7.29
89,64,106.5,5.27
89,66,68.2029,3.53
89,69,108.661,4.81
89,70,90.1211,8.92
89,78,64.3602,8.51
89,80,74.4435,1.69
89,81,28.3903,0.81
89,84,81.0214,6.62
89,95,79.6992,6.13
89,96,84.8733,5.37
90,4,64.7532,8.23
90,10,32.3823,0.99
90,13,83.5185,9.75
90,15,73.35,9.1
90,19,100.333,7.33
90,20,67.6503,0.33
90,21,66.12,6.15
90,22,97.2117,1.19
90,27,62.4979,6.92
90,39,38.2208,4.55
90,47,76.0601,5.28
90,48,23.328,6.09
90,50,103.979,4.98
90,52,77.9489,3.29
90,56,45.0024,6.07
90,58,62.0289,5.3
90,60,63.4405,1.41
90,67,105.51,3.45
90,68,41.0849,9.65
90,75,99.4894,9.47
90,76,72.5907,2.47
90,82,98.8442,6.63
90,91,96.5631,7.19
90,97,70.82,0.15
91,1,50.2345,1.45
91,3,31.0346,3.07
91,4,97.3213,4.47
91,10,126.179,6.35
91,12,37.5123,5.39
91,19,52.1122,4.08
91,22,14.4984,1.83
91,24,85.6859,9.28
91,27,36.6089,9.2
91,28,89.6101,7.92
91,38,93.7161,8.82
91,43,24.3636,9.35
91,46,44.9346,4.23
91,47,113.392,0.48
91,48,33.8943,7.32
91,53,53.1122,2.58
91,56,121.252,8.87
91,58,110.165,9.03
91,61,90.2764,4.81
91,68,91.8564,9.84
91,75,14.6222,8.55
91,76,106.086,5.18
91,81,58.6283,6.83
91,90,38.8831,7.14
92,7,65.4409,0.73
92,31,100.213,4.88
92,34,58.6905,3.01
92,54,34.7685,7.88
92,59,38.6527,7.26
92,65,97.9728,5.71
92,71,45.7918,2.53
92,72,79.5603,0.4
92,77,18.5215,7.47
92,94,33.9121,5.3
92,99,84.8272,8.34
93,0,34.3494,9.53
93,5,36.8149,9.07
93,8,87.72,7.27
93,11,92.42,9.19
93,12,115.516,5.45
93,25,22.0411,0.03
93,40,30.5333,6.51
93,62,100.069,5.12
93,73,88.9554,7.33
93,76,109.063,9.8
93,79,77.1755,4.01
93,85,63.0611,8.38
94,7,89.41,4.29
94,31,103.065,7.37
94,33,98.6689,1.67
94,34,27.3819,4.74
94,35,51.6458,2.61
94,54,80.0016,9.44
94,59,78.1082,6.75
94,65,74.3861,4.86
94,71,52.72,5.59
94,72,51.8706,3.09
94,77,96.4367,1.46
94,80,104.297,3.54
94,92,43.2621,4.12
95,16,111.86,8.88
95,23,118.939,2.72
95,29,61.9582,6.07
95,35,98.6433,3.12
95,36,112.076,6.61
95,42,43.31,2.68
95,45,108.808,3.04
95,49,84.8968,2.21
95,63,33.0711,2.23
95,69,87.5499,1.68
95,70,38.9303,8.21
95,80,23.2622,5.51
95,84,77.36,6.42
95,87,85.6794,3.05
95,89,39.4992,2.81
96,1,49.795,0.34
96,2,33.0918,2.35
96,4,55.2331,8.96
96,7,30.6266,3.6
96,23,54.5443,5.38
96,24,22.73,3.92
96,26,117.991,8.61
96,27,116.48,0.41
96,28,88.8479,0
96,29,55.4346,3.32
96,31,61.5294,3.25
96,33,108.137,6
96,34,48.097,9.88
96,35,69.0929,2.79
96,38,77.4738,9.42
96,42,64.468,7.15
96,43,72.8096,0.82
96,46,100.901,9.87
96,53,107.669,1.44
96,54,87.6121,5.38
96,55,115.835,0.72
96,61,97.8999,5.45
96,63,84.0988,6.82
96,64,108.898,3.69
96,66,21.1478,2.02
96,69,98.6903,2.03
96,70,39.5703,5.58
96,72,37.8794,4.61
96,75,97.1503,7.49
96,78,118.59,8.96
96,80,20.2517,6.52
96,81,93.1394,0.2
96,84,54.5447,9.13
96,88,46.9028,0.64
96,89,59.1233,7.06
97,4,113.151,7.96
97,10,21.3815,2.37
97,13,48.41,0.64
97,14,76.5737,2.8
97,15,28.6478,3.07
97,18,48.5897,4.86
97,19,55.3485,7.14
97,20,23.3865,6.66
97,21,37.1352,6.48
97,22,79.2299,9.15
97,39,52.3658,4.59
97,44,124.695,5.08
97,47,58.4098,0.06
97,48,112.228,8.38
97,50,119.71,1.83
97,51,101.432,3.78
97,52,110.814,0.26
97,56,96.5028,6.72
97,58,89.8543,2.39
97,60,106.8,8.76
97,67,57.543,4.35
97,68,58.8615,4.09
97,74,67.6625,1.12
97,75,86.9988,3.25
97,82,69.1407,8.42
97,90,78.92,6.56
98,6,11.9543,8.64
98,30,7.02516,1.32
98,32,41.7484,5.86
98,33,83.1449,2.94
98,41,68.9408,5.7
98,44,48.6745,1
98,57,65.8189,9.91
98,59,105.662,0.4
98,66,111.379,0.77
98,71,86.234,1.29
98,77,106.871,6.31
98,83,44.5995,3.65
98,86,92.6943,9.65
98,88,38.8591,8.55
99,41,53.2127,6.35
99,71,45.7355,4.61
99,77,107.163,6.76
99,92,38.4772,7.22
